,DateTime,PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Year,Month,Day,Day Name
6667,12/13/2004 13:00,1410,22.4,1363,690,1515,2014,13.9,42.8,0.6761,2004,12,13,Monday
6668,12/13/2004 14:00,1425,23.3,1386,691,1536,1978,15,41.4,0.7016,2004,12,13,Monday
6669,12/13/2004 15:00,1590,28,1503,575,1559,2257,16,38.7,0.6987,2004,12,13,Monday
6670,12/13/2004 16:00,1520,30.1,1552,568,1615,2104,16,38.6,0.6952,2004,12,13,Monday
6671,12/13/2004 17:00,1595,33.4,1628,495,1822,2140,14.1,44.9,0.7194,2004,12,13,Monday
6672,12/13/2004 18:00,1881,50.8,1983,334,2271,2523,12.6,55.9,0.8142,2004,12,13,Monday
6673,12/13/2004 19:00,1633,35.6,1677,400,1880,2188,11.7,60.8,0.8336,2004,12,13,Monday
6674,12/13/2004 20:00,1391,21.5,1338,509,1514,1816,11.5,60.9,0.8249,2004,12,13,Monday
6675,12/13/2004 21:00,1263,15.5,1164,581,1338,1587,10.6,64.1,0.8182,2004,12,13,Monday
6676,12/13/2004 22:00,1147,10.9,1012,665,1214,1381,10.1,66.2,0.8185,2004,12,13,Monday
6677,12/13/2004 23:00,1103,8.7,928,715,1174,1287,9,70.1,0.8036,2004,12,13,Monday
6678,12/14/2004 0:00,1071,7.4,873,739,1150,1193,8.6,70.5,0.7915,2004,12,14,Tuesday
6679,12/14/2004 1:00,1137,9.9,975,687,1234,1223,7.6,74.3,0.7783,2004,12,14,Tuesday
6680,12/14/2004 2:00,1066,8.2,907,728,1174,1122,6.9,76.1,0.759,2004,12,14,Tuesday
6681,12/14/2004 3:00,918,3.9,704,920,1032,932,8,70.6,0.7607,2004,12,14,Tuesday
6682,12/14/2004 4:00,895,3.2,663,977,1007,866,6.8,75.4,0.7475,2004,12,14,Tuesday
6683,12/14/2004 5:00,885,3,655,996,1015,848,6.6,75.3,0.7378,2004,12,14,Tuesday
6684,12/14/2004 6:00,964,5.4,784,824,1080,959,6,77.3,0.7262,2004,12,14,Tuesday
6685,12/14/2004 7:00,1088,8.7,927,715,1196,1154,6,76.7,0.722,2004,12,14,Tuesday
6686,12/14/2004 8:00,1274,15.4,1160,587,1412,1373,6.9,73.7,0.7348,2004,12,14,Tuesday
6687,12/14/2004 9:00,1406,27.2,1483,478,1767,1708,7.6,70.6,0.7371,2004,12,14,Tuesday
6688,12/14/2004 10:00,1521,30.7,1568,440,1843,2097,9.3,64.2,0.7544,2004,12,14,Tuesday
6689,12/14/2004 11:00,1408,24.3,1412,484,1608,2056,11.7,55.7,0.763,2004,12,14,Tuesday
6690,12/14/2004 12:00,1377,21.7,1342,499,1546,2006,12.9,54.1,0.8003,2004,12,14,Tuesday
6691,12/14/2004 13:00,1470,25.8,1450,481,1706,2015,14,53,0.8451,2004,12,14,Tuesday
6692,12/14/2004 14:00,1416,21.8,1346,609,1570,1945,15.1,50.2,0.8552,2004,12,14,Tuesday
6693,12/14/2004 15:00,1383,20.6,1314,785,1538,1793,16.7,47.3,0.8883,2004,12,14,Tuesday
6694,12/14/2004 16:00,1574,27.2,1483,460,1778,1962,16.8,48.4,0.9175,2004,12,14,Tuesday
6695,12/14/2004 17:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,14,Tuesday
6696,12/14/2004 18:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,14,Tuesday
6697,12/14/2004 19:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,14,Tuesday
6698,12/14/2004 20:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,14,Tuesday
6699,12/14/2004 21:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,14,Tuesday
6700,12/14/2004 22:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,14,Tuesday
6701,12/14/2004 23:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,14,Tuesday
6702,12/15/2004 0:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,15,Wednesday
6703,12/15/2004 1:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,15,Wednesday
6704,12/15/2004 2:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,15,Wednesday
6705,12/15/2004 3:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,15,Wednesday
6706,12/15/2004 4:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,15,Wednesday
6707,12/15/2004 5:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,15,Wednesday
6708,12/15/2004 6:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,15,Wednesday
6709,12/15/2004 7:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,15,Wednesday
6710,12/15/2004 8:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,15,Wednesday
6711,12/15/2004 9:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,15,Wednesday
6712,12/15/2004 10:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,15,Wednesday
6713,12/15/2004 11:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,15,Wednesday
6714,12/15/2004 12:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,15,Wednesday
6715,12/15/2004 13:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,15,Wednesday
6716,12/15/2004 14:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,15,Wednesday
6717,12/15/2004 15:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,15,Wednesday
6718,12/15/2004 16:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,15,Wednesday
6719,12/15/2004 17:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,15,Wednesday
6720,12/15/2004 18:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,15,Wednesday
6721,12/15/2004 19:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,15,Wednesday
6722,12/15/2004 20:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,15,Wednesday
6723,12/15/2004 21:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,15,Wednesday
6724,12/15/2004 22:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,15,Wednesday
6725,12/15/2004 23:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,15,Wednesday
6726,12/16/2004 0:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,16,Thursday
6727,12/16/2004 1:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,16,Thursday
6728,12/16/2004 2:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,16,Thursday
6729,12/16/2004 3:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,16,Thursday
6730,12/16/2004 4:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,16,Thursday
6731,12/16/2004 5:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,16,Thursday
6732,12/16/2004 6:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,16,Thursday
6733,12/16/2004 7:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,16,Thursday
6734,12/16/2004 8:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,16,Thursday
6735,12/16/2004 9:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,16,Thursday
6736,12/16/2004 10:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,16,Thursday
6737,12/16/2004 11:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,16,Thursday
6738,12/16/2004 12:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,16,Thursday
6739,12/16/2004 13:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,16,Thursday
6740,12/16/2004 14:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,16,Thursday
6741,12/16/2004 15:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,16,Thursday
6742,12/16/2004 16:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,16,Thursday
6743,12/16/2004 17:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,16,Thursday
6744,12/16/2004 18:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,16,Thursday
6745,12/16/2004 19:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,16,Thursday
6746,12/16/2004 20:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,16,Thursday
6747,12/16/2004 21:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,16,Thursday
6748,12/16/2004 22:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,16,Thursday
6749,12/16/2004 23:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,16,Thursday
6750,12/17/2004 0:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,17,Friday
6751,12/17/2004 1:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,17,Friday
6752,12/17/2004 2:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,17,Friday
6753,12/17/2004 3:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,17,Friday
6754,12/17/2004 4:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,17,Friday
6755,12/17/2004 5:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,17,Friday
6756,12/17/2004 6:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,17,Friday
6757,12/17/2004 7:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,17,Friday
6758,12/17/2004 8:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,17,Friday
6759,12/17/2004 9:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,17,Friday
6760,12/17/2004 10:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,17,Friday
6761,12/17/2004 11:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,17,Friday
6762,12/17/2004 12:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,17,Friday
6763,12/17/2004 13:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,17,Friday
6764,12/17/2004 14:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,17,Friday
6765,12/17/2004 15:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,17,Friday
6766,12/17/2004 16:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,17,Friday
6767,12/17/2004 17:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,17,Friday
6768,12/17/2004 18:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,17,Friday
6769,12/17/2004 19:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,12,17,Friday
6770,12/17/2004 20:00,1325,16.4,1191,564,1542,1389,13.3,68,1.0376,2004,12,17,Friday
6771,12/17/2004 21:00,1316,13.4,1099,610,1451,1268,13.2,72.8,1.0984,2004,12,17,Friday
6772,12/17/2004 22:00,1170,8.2,906,707,1317,1046,12.6,76.5,1.1106,2004,12,17,Friday
6773,12/17/2004 23:00,1061,5.7,800,819,1232,862,12.6,74.3,1.0843,2004,12,17,Friday
6774,12/18/2004 0:00,1109,7,855,787,1220,866,12.9,72.1,1.0658,2004,12,18,Saturday
6775,12/18/2004 1:00,1025,5.6,794,848,1202,788,13.1,70.5,1.0594,2004,12,18,Saturday
6776,12/18/2004 2:00,1086,5.1,769,822,1196,857,12.4,73.8,1.0574,2004,12,18,Saturday
6777,12/18/2004 3:00,1058,4.3,727,834,1193,860,12.2,74.5,1.0537,2004,12,18,Saturday
6778,12/18/2004 4:00,1034,4.2,719,858,1189,845,11.8,76.3,1.0547,2004,12,18,Saturday
6779,12/18/2004 5:00,1065,6.1,816,777,1245,873,10.8,80,1.0367,2004,12,18,Saturday
6780,12/18/2004 6:00,988,5.2,774,842,1189,841,10.4,77.3,0.9709,2004,12,18,Saturday
6781,12/18/2004 7:00,986,5.4,785,842,1173,853,10,76.2,0.9332,2004,12,18,Saturday
6782,12/18/2004 8:00,1136,11,1015,702,1287,1063,9.4,67.7,0.8018,2004,12,18,Saturday
6783,12/18/2004 9:00,1256,16.1,1184,582,1448,1276,9.3,71.2,0.8325,2004,12,18,Saturday
6784,12/18/2004 10:00,1228,15.7,1170,596,1375,1332,12.6,54,0.784,2004,12,18,Saturday
6785,12/18/2004 11:00,956,8.8,931,799,1046,1015,16.1,28.5,0.5164,2004,12,18,Saturday
6786,12/18/2004 12:00,781,3.9,704,1062,842,594,16.6,19.9,0.3728,2004,12,18,Saturday
6787,12/18/2004 13:00,759,3.8,699,1223,799,501,15.9,18.2,0.3255,2004,12,18,Saturday
6788,12/18/2004 14:00,722,3.3,671,1596,737,448,14.3,18.4,0.2991,2004,12,18,Saturday
6789,12/18/2004 15:00,699,2.4,613,1731,682,387,15,16.3,0.2749,2004,12,18,Saturday
6790,12/18/2004 16:00,755,3.6,690,1653,750,467,14.9,17.1,0.2875,2004,12,18,Saturday
6791,12/18/2004 17:00,746,3.5,684,1301,764,484,13.2,18.8,0.2837,2004,12,18,Saturday
6792,12/18/2004 18:00,784,4.6,744,1080,802,608,12.4,19.6,0.2797,2004,12,18,Saturday
6793,12/18/2004 19:00,931,9.9,972,868,974,953,11.9,21.3,0.2957,2004,12,18,Saturday
6794,12/18/2004 20:00,1112,19,1267,671,1250,1307,11.1,24.8,0.3264,2004,12,18,Saturday
6795,12/18/2004 21:00,1133,17.2,1215,674,1196,1415,10.1,29.7,0.3666,2004,12,18,Saturday
6796,12/18/2004 22:00,886,8.4,917,908,901,1023,10.2,23.8,0.2955,2004,12,18,Saturday
6797,12/18/2004 23:00,993,11.4,1030,805,1005,1154,9.4,27.4,0.3239,2004,12,18,Saturday
6798,12/19/2004 0:00,1215,15.6,1167,664,1181,1426,7.9,39,0.4154,2004,12,19,Sunday
6799,12/19/2004 1:00,1160,13,1083,706,1114,1363,7.6,40.6,0.4273,2004,12,19,Sunday
6800,12/19/2004 2:00,928,6.2,819,919,923,1006,6.4,43.7,0.4242,2004,12,19,Sunday
6801,12/19/2004 3:00,879,4.2,722,1014,878,873,6.3,44.7,0.4293,2004,12,19,Sunday
6802,12/19/2004 4:00,833,2.7,632,1107,834,760,5.1,46.5,0.4125,2004,12,19,Sunday
6803,12/19/2004 5:00,840,3,649,1044,869,799,3.3,53.5,0.418,2004,12,19,Sunday
6804,12/19/2004 6:00,848,2.4,612,1169,852,703,4.8,49.9,0.4325,2004,12,19,Sunday
6805,12/19/2004 7:00,828,3.1,660,1078,881,781,2.2,60.1,0.4361,2004,12,19,Sunday
6806,12/19/2004 8:00,847,3.8,698,1034,905,815,2.5,59.3,0.4401,2004,12,19,Sunday
6807,12/19/2004 9:00,868,3.2,665,1067,865,800,3.2,55.7,0.4344,2004,12,19,Sunday
6808,12/19/2004 10:00,970,6.2,819,923,959,926,5,48.8,0.429,2004,12,19,Sunday
6809,12/19/2004 11:00,1077,9.6,963,761,1081,1151,5.8,49.8,0.4613,2004,12,19,Sunday
6810,12/19/2004 12:00,1058,9.6,962,778,1058,1153,6,47.6,0.4488,2004,12,19,Sunday
6811,12/19/2004 13:00,1136,12.5,1067,702,1143,1298,7.4,44.6,0.4613,2004,12,19,Sunday
6812,12/19/2004 14:00,1228,12.5,1068,658,1264,1238,5.2,73.1,0.6535,2004,12,19,Sunday
6813,12/19/2004 15:00,1235,14,1118,612,1354,1222,4.8,81.4,0.7055,2004,12,19,Sunday
6814,12/19/2004 16:00,1217,11.6,1036,661,1260,1171,4.7,82.3,0.7105,2004,12,19,Sunday
6815,12/19/2004 17:00,1298,13,1082,642,1287,1237,4.7,82.8,0.7157,2004,12,19,Sunday
6816,12/19/2004 18:00,1327,17.3,1219,582,1453,1366,4.7,83.4,0.7177,2004,12,19,Sunday
6817,12/19/2004 19:00,1293,14.6,1136,631,1365,1278,5.2,83.1,0.7411,2004,12,19,Sunday
6818,12/19/2004 20:00,1353,16.2,1187,599,1424,1293,5.5,84.1,0.7657,2004,12,19,Sunday
6819,12/19/2004 21:00,1254,13.8,1111,630,1360,1198,5.8,84.5,0.7822,2004,12,19,Sunday
6820,12/19/2004 22:00,1189,10.6,999,680,1286,1115,6.2,84.1,0.8018,2004,12,19,Sunday
6821,12/19/2004 23:00,1183,9.1,944,731,1226,1092,6.6,83.3,0.8183,2004,12,19,Sunday
6822,12/20/2004 0:00,1185,9.7,966,711,1250,1104,6.8,82.8,0.8216,2004,12,20,Monday
6823,12/20/2004 1:00,1098,7,859,792,1211,1006,8.2,78.4,0.8561,2004,12,20,Monday
6824,12/20/2004 2:00,938,2.8,639,1020,1059,777,9.7,70.9,0.8539,2004,12,20,Monday
6825,12/20/2004 3:00,883,2,583,1116,1019,710,9.5,69.9,0.8298,2004,12,20,Monday
6826,12/20/2004 4:00,839,1.4,536,1229,970,600,9.3,65.9,0.7757,2004,12,20,Monday
6827,12/20/2004 5:00,784,0.8,479,1365,905,477,8.8,62.9,0.7154,2004,12,20,Monday
6828,12/20/2004 6:00,779,0.7,466,1393,881,454,8.6,58.8,0.6603,2004,12,20,Monday
6829,12/20/2004 7:00,883,2.6,625,1069,997,630,9.2,55.9,0.6521,2004,12,20,Monday
6830,12/20/2004 8:00,970,5.3,776,873,1059,858,8.4,57.7,0.6376,2004,12,20,Monday
6831,12/20/2004 9:00,1012,7.1,861,785,1133,951,8.5,60.4,0.6713,2004,12,20,Monday
6832,12/20/2004 10:00,934,5,766,878,1047,836,8.9,57.4,0.6575,2004,12,20,Monday
6833,12/20/2004 11:00,888,3.8,700,956,999,721,9.2,55.8,0.6479,2004,12,20,Monday
6834,12/20/2004 12:00,918,4.5,737,1007,1030,703,9.6,53.9,0.6425,2004,12,20,Monday
6835,12/20/2004 13:00,901,4.7,747,1001,1020,657,9.6,52.4,0.6276,2004,12,20,Monday
6836,12/20/2004 14:00,857,3.9,708,972,983,581,9.7,49.8,0.5998,2004,12,20,Monday
6837,12/20/2004 15:00,838,3.8,699,1015,944,546,9.4,44.9,0.5296,2004,12,20,Monday
6838,12/20/2004 16:00,869,5.2,772,1051,966,641,9.8,41.9,0.5083,2004,12,20,Monday
6839,12/20/2004 17:00,928,6.8,850,1118,1004,794,8.9,44.9,0.5125,2004,12,20,Monday
6840,12/20/2004 18:00,1037,11.9,1047,869,1159,1042,8.4,45.4,0.5035,2004,12,20,Monday
6841,12/20/2004 19:00,980,10.8,1008,758,1103,993,8,41,0.4416,2004,12,20,Monday
6842,12/20/2004 20:00,978,11.5,1031,765,1066,968,7.9,37.1,0.3974,2004,12,20,Monday
6843,12/20/2004 21:00,891,7.6,882,885,950,894,7.8,33.9,0.3594,2004,12,20,Monday
6844,12/20/2004 22:00,762,3.1,657,1158,783,592,7.3,32.4,0.334,2004,12,20,Monday
6845,12/20/2004 23:00,794,3.6,687,1100,826,611,7.4,34.6,0.3576,2004,12,20,Monday
6846,12/21/2004 0:00,799,3.6,690,1125,823,611,7.1,33.7,0.3417,2004,12,21,Tuesday
6847,12/21/2004 1:00,818,4.3,725,1065,849,694,6.4,35.8,0.3471,2004,12,21,Tuesday
6848,12/21/2004 2:00,691,0.7,471,1552,698,357,5.6,37.7,0.3444,2004,12,21,Tuesday
6849,12/21/2004 3:00,697,0.6,455,1726,698,318,5.6,37.6,0.3448,2004,12,21,Tuesday
6850,12/21/2004 4:00,697,0.5,437,1705,702,325,5.3,38.8,0.3473,2004,12,21,Tuesday
6851,12/21/2004 5:00,716,0.7,473,1595,734,343,4.7,41.4,0.3576,2004,12,21,Tuesday
6852,12/21/2004 6:00,791,2.2,598,1186,802,608,4.3,43.9,0.3675,2004,12,21,Tuesday
6853,12/21/2004 7:00,804,2.6,630,1188,806,712,4.9,40.6,0.3539,2004,12,21,Tuesday
6854,12/21/2004 8:00,1093,13.4,1098,782,1221,1173,5.1,40.8,0.3603,2004,12,21,Tuesday
6855,12/21/2004 9:00,1179,23.5,1390,567,1453,1459,6.5,38.1,0.3709,2004,12,21,Tuesday
6856,12/21/2004 10:00,951,9.4,953,812,1022,1055,7.4,36.5,0.3778,2004,12,21,Tuesday
6857,12/21/2004 11:00,882,6.3,826,952,910,799,7.9,36.4,0.3889,2004,12,21,Tuesday
6858,12/21/2004 12:00,897,6.7,845,942,943,787,7.8,36.8,0.3908,2004,12,21,Tuesday
6859,12/21/2004 13:00,949,9.7,965,860,1041,892,8.7,33.7,0.379,2004,12,21,Tuesday
6860,12/21/2004 14:00,896,7.8,891,921,935,766,8.5,34.3,0.3813,2004,12,21,Tuesday
6861,12/21/2004 15:00,908,7.7,886,922,947,835,8.9,34.5,0.3946,2004,12,21,Tuesday
6862,12/21/2004 16:00,959,8.6,924,899,993,897,8.8,35.7,0.4043,2004,12,21,Tuesday
6863,12/21/2004 17:00,994,10.7,1005,832,1054,1009,7.9,38.6,0.4137,2004,12,21,Tuesday
6864,12/21/2004 18:00,1081,16.7,1202,691,1230,1250,7.6,40.1,0.4195,2004,12,21,Tuesday
6865,12/21/2004 19:00,1081,15.5,1164,705,1171,1283,6.9,40.3,0.4025,2004,12,21,Tuesday
6866,12/21/2004 20:00,1175,18.3,1248,661,1308,1377,6.5,41.7,0.4047,2004,12,21,Tuesday
6867,12/21/2004 21:00,1123,13.8,1110,732,1152,1322,6.3,42.6,0.4106,2004,12,21,Tuesday
6868,12/21/2004 22:00,1032,9.3,952,833,1025,1198,5.9,44.7,0.4186,2004,12,21,Tuesday
6869,12/21/2004 23:00,927,5.8,805,965,918,1007,5.8,43.4,0.4037,2004,12,21,Tuesday
6870,12/22/2004 0:00,952,6.6,838,948,937,976,5.8,42.5,0.3937,2004,12,22,Wednesday
6871,12/22/2004 1:00,987,7.6,883,913,949,1013,5.6,42,0.3856,2004,12,22,Wednesday
6872,12/22/2004 2:00,902,5,761,1048,872,868,5.3,42.3,0.3806,2004,12,22,Wednesday
6873,12/22/2004 3:00,833,2.9,648,1135,814,760,5.1,43.5,0.3852,2004,12,22,Wednesday
6874,12/22/2004 4:00,776,1.3,525,1391,770,585,5.1,44.8,0.3967,2004,12,22,Wednesday
6875,12/22/2004 5:00,812,1.5,541,1309,774,616,5.2,45.9,0.4099,2004,12,22,Wednesday
6876,12/22/2004 6:00,821,1.7,563,1270,807,678,4.7,49,0.4209,2004,12,22,Wednesday
6877,12/22/2004 7:00,932,3.8,701,944,875,936,4.5,51.8,0.4418,2004,12,22,Wednesday
6878,12/22/2004 8:00,1069,8.8,931,782,1054,1110,4.5,53,0.4495,2004,12,22,Wednesday
6879,12/22/2004 9:00,1137,12.5,1066,681,1151,1258,4.8,53.1,0.4605,2004,12,22,Wednesday
6880,12/22/2004 10:00,1009,8.7,926,791,1015,1080,7.8,42,0.4464,2004,12,22,Wednesday
6881,12/22/2004 11:00,962,7.5,877,841,969,949,9.3,37.6,0.4391,2004,12,22,Wednesday
6882,12/22/2004 12:00,972,8.2,909,827,1012,894,10,34.2,0.4212,2004,12,22,Wednesday
6883,12/22/2004 13:00,968,8.5,920,831,991,882,10.3,32.6,0.4094,2004,12,22,Wednesday
6884,12/22/2004 14:00,939,8.1,902,884,969,872,9.8,31.8,0.3858,2004,12,22,Wednesday
6885,12/22/2004 15:00,901,6.7,843,1061,907,751,9.8,30.3,0.3658,2004,12,22,Wednesday
6886,12/22/2004 16:00,975,9,938,874,989,928,9.6,29.6,0.3545,2004,12,22,Wednesday
6887,12/22/2004 17:00,1028,11.3,1025,774,1024,1160,8.1,32.5,0.3516,2004,12,22,Wednesday
6888,12/22/2004 18:00,998,9.9,972,806,984,1090,6.8,36.1,0.3575,2004,12,22,Wednesday
6889,12/22/2004 19:00,1094,13.6,1105,708,1086,1274,6.4,36.5,0.3519,2004,12,22,Wednesday
6890,12/22/2004 20:00,1128,15.4,1161,672,1163,1340,5.9,37.8,0.3528,2004,12,22,Wednesday
6891,12/22/2004 21:00,1111,11.4,1030,751,1033,1271,5.1,40.7,0.3621,2004,12,22,Wednesday
6892,12/22/2004 22:00,1121,11.2,1023,725,1053,1354,4.8,45.1,0.3925,2004,12,22,Wednesday
6893,12/22/2004 23:00,956,5.7,796,915,861,1084,4.5,43.9,0.3728,2004,12,22,Wednesday
6894,12/23/2004 0:00,973,5.4,785,916,883,1086,5.2,44.1,0.3939,2004,12,23,Thursday
6895,12/23/2004 1:00,952,5.5,790,921,896,1038,4.3,46.4,0.3896,2004,12,23,Thursday
6896,12/23/2004 2:00,969,5.2,773,889,914,1064,3,52.5,0.4021,2004,12,23,Thursday
6897,12/23/2004 3:00,919,3.7,693,955,882,979,2.3,56.3,0.4134,2004,12,23,Thursday
6898,12/23/2004 4:00,874,3.1,657,985,867,930,1.5,61.4,0.4235,2004,12,23,Thursday
6899,12/23/2004 5:00,806,1.6,554,1206,807,783,4,50.4,0.4154,2004,12,23,Thursday
6900,12/23/2004 6:00,874,2.5,623,1096,847,831,2.8,55.2,0.4177,2004,12,23,Thursday
6901,12/23/2004 7:00,961,5.3,779,917,960,983,1.2,61.4,0.4159,2004,12,23,Thursday
6902,12/23/2004 8:00,1195,13.4,1096,668,1166,1315,1.4,61.3,0.4208,2004,12,23,Thursday
6903,12/23/2004 9:00,1184,15,1148,651,1178,1389,2.2,58.1,0.4218,2004,12,23,Thursday
6904,12/23/2004 10:00,1135,12.8,1076,685,1120,1396,4.3,49.4,0.4138,2004,12,23,Thursday
6905,12/23/2004 11:00,1211,15.9,1177,620,1221,1585,6.6,42.5,0.416,2004,12,23,Thursday
6906,12/23/2004 12:00,1228,15.9,1178,621,1202,1628,8,38.3,0.4133,2004,12,23,Thursday
6907,12/23/2004 13:00,1247,16.3,1188,598,1237,1692,9.1,36.1,0.4172,2004,12,23,Thursday
6908,12/23/2004 14:00,1336,18.6,1256,567,1320,1828,10,34.7,0.4259,2004,12,23,Thursday
6909,12/23/2004 15:00,1205,12.8,1079,652,1168,1476,11,33,0.4331,2004,12,23,Thursday
6910,12/23/2004 16:00,1305,17.9,1238,565,1325,1640,11.3,33.6,0.4504,2004,12,23,Thursday
6911,12/23/2004 17:00,1568,29,1528,455,1661,2046,9.4,41.3,0.4888,2004,12,23,Thursday
6912,12/23/2004 18:00,1630,33.1,1622,421,1757,2238,8,45.9,0.4936,2004,12,23,Thursday
6913,12/23/2004 19:00,1704,36.1,1689,402,1820,2480,7.1,50.3,0.51,2004,12,23,Thursday
6914,12/23/2004 20:00,1701,36.3,1692,402,1832,2415,6.2,56.9,0.5419,2004,12,23,Thursday
6915,12/23/2004 21:00,1564,26.3,1462,472,1574,2181,6.3,57.9,0.5575,2004,12,23,Thursday
6916,12/23/2004 22:00,1441,20.6,1314,517,1389,2051,6.2,56.8,0.5421,2004,12,23,Thursday
6917,12/23/2004 23:00,1376,17,1209,549,1283,2041,6.1,54.7,0.5201,2004,12,23,Thursday
6918,12/24/2004 0:00,1412,17.2,1216,543,1300,2059,6,55.6,0.5244,2004,12,24,Friday
6919,12/24/2004 1:00,1352,14.6,1137,567,1234,2016,5.1,59,0.5248,2004,12,24,Friday
